"Start_Position"	"Hugo_Symbol"	"Variant_Classification"	"ShortVariantID"	"Freq"	"Heteroplasmy"	"Cancertype"
"2149"	5089	"MT-ND2"	"Missense_Mutation"	"T:5089:C"	"< 5"	0.303638497652582	"RENAL(< 5)"
"2150"	5090	"MT-ND2"	"Silent"	"T:5090:C"	"< 5"	0.0761064425770308	"BLADDER(< 5)"
"2151"	5091	"MT-ND2"	"Missense_Mutation"	"T:5091:C"	"< 5"	0.31805951895638	"BREAST(< 5)"
"2152"	5093	"MT-ND2"	"Silent"	"T:5093:C"	"< 5"	0.747110062582601	"BREAST(< 5),ENDOMETRIAL_CARCINOMA(< 5)"
"2153"	5094	"MT-ND2"	"Missense_Mutation"	"A:5094:G"	"< 5"	0.818386037670641	"LUNG(< 5)"
"2154"	5095	"MT-ND2"	"Missense_Mutation"	"T:5095:G"	"< 5"	0.936988351967067	"BREAST(< 5)"
"2155"	5096	"MT-ND2"	"Silent"	"T:5096:C"	"< 5"	0.289248745451816	"BREAST(< 5),HEPATOPANCREATOBILIARY(< 5),RENAL(< 5)"
"2156"	5098	"MT-ND2"	"Missense_Mutation"	"T:5098:C"	"< 5"	0.27673472179474	"BLADDER(< 5)"
"2157"	5099	"MT-ND2"	"Silent"	"C:5099:T"	"< 5"	0.20473496128648	"LUNG(< 5)"
"2158"	5100	"MT-ND2"	"Silent"	"C:5100:T"	"< 5"	0.523569023569024	"CARCINOMA_OF_UNKNOWN_PRIMARY(< 5)"
"2159"	5101	"MT-ND2"	"Missense_Mutation"	"T:5101:C"	"< 5"	0.157876955302544	"BREAST(< 5)"
"2160"	5107	"MT-ND2"	"Missense_Mutation"	"C:5107:T"	"< 5"	0.0899031131657896	"COLORECTAL(< 5)"
"2161"	5108	"MT-ND2"	"Silent"	"T:5108:C"	"< 5"	0.614348848628951	"COLORECTAL(< 5)"
"2162"	5112	"MT-ND2"	"Missense_Mutation"	"G:5112:A"	"6"	0.326676164122455	"BLADDER(< 5),BREAST(< 5),COLORECTAL(< 5),UPPER_GASTROINTESTINAL(< 5)"
"2163"	5113	"MT-ND2"	"Missense_Mutation"	"C:5113:T"	"< 5"	0.0912548867678653	"LUNG(< 5)"
"2164"	5115	"MT-ND2"	"Missense_Mutation"	"T:5115:C"	"< 5"	0.259167995361647	"BREAST(< 5)"
"2165"	5116	"MT-ND2"	"Missense_Mutation"	"T:5116:C"	"< 5"	0.496100830307308	"LUNG(< 5),ORAL_OROPHARYNGEAL(< 5)"
"2166"	5117	"MT-ND2"	"Silent"	"C:5117:T"	"< 5"	0.625673048160335	"BREAST(< 5)"
"2167"	5119	"MT-ND2"	"Missense_Mutation"	"T:5119:C"	"< 5"	0.0591820251119759	"HAEMONC(< 5)"
"2168"	5120	"MT-ND2"	"Silent"	"A:5120:G"	"< 5"	0.106594323873122	"OVARIAN(< 5)"
"2169"	5122	"MT-ND2"	"Missense_Mutation"	"T:5122:C"	"< 5"	0.433821592075611	"BREAST(< 5),LUNG(< 5)"
"2170"	5125	"MT-ND2"	"Missense_Mutation"	"T:5125:C"	"< 5"	0.250193560656702	"BREAST(< 5),COLORECTAL(< 5)"
"2171"	5128	"MT-ND2"	"Missense_Mutation"	"A:5128:G"	"< 5"	0.310399278141214	"SARCOMA(< 5)"
"2172"	5134	"MT-ND2"	"Missense_Mutation"	"A:5134:G"	"< 5"	0.116041765543427	"BREAST(< 5)"
"2173"	5135	"MT-ND2"	"Silent"	"C:5135:T"	"< 5"	0.812946783161239	"COLORECTAL(< 5)"
"2174"	5136	"MT-ND2"	"Missense_Mutation"	"T:5136:C"	"6"	0.290352313594567	"COLORECTAL(< 5),LUNG(< 5),OVARIAN(< 5),RENAL(< 5),SARCOMA(< 5)"
"2175"	5138	"MT-ND2"	"Silent"	"C:5138:T"	"< 5"	0.0797602866674904	"BREAST(< 5)"
"2176"	5140	"MT-ND2"	"Missense_Mutation"	"G:5140:A"	"12"	0.502637112544567	"BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),HAEMONC(< 5),LUNG(< 5),RENAL(< 5)"
"2177"	5146	"MT-ND2"	"Missense_Mutation"	"C:5146:T"	"< 5"	0.0669463927855711	"OVARIAN(< 5)"
"2178"	5147	"MT-ND2"	"Silent"	"G:5147:A"	"10"	0.294771502183521	"BREAST(< 5),COLORECTAL(< 5),LUNG(< 5),RENAL(< 5)"
"2179"	5148	"MT-ND2"	"Missense_Mutation"	"A:5148:G"	"< 5"	0.875793201354538	"LUNG(< 5),RENAL(< 5)"
"2180"	5152	"MT-ND2"	"Missense_Mutation"	"T:5152:C"	"< 5"	0.617193481351854	"UPPER_GASTROINTESTINAL(< 5)"
"2181"	5155	"MT-ND2"	"Missense_Mutation"	"T:5155:C"	"< 5"	0.79690809933745	"ENDOMETRIAL_CARCINOMA(< 5)"
"2182"	5157	"MT-ND2"	"Missense_Mutation"	"C:5157:A"	"< 5"	0.22031290074378	"LUNG(< 5)"
"2183"	5159	"MT-ND2"	"Silent"	"A:5159:G"	"< 5"	0.955890603085554	"ORAL_OROPHARYNGEAL(< 5)"
"2184"	5161	"MT-ND2"	"Missense_Mutation"	"C:5161:A"	"< 5"	0.0634173880316146	"COLORECTAL(< 5)"
"2185"	5162	"MT-ND2"	"Silent"	"T:5162:C"	"< 5"	0.0768478190845651	"COLORECTAL(< 5),LUNG(< 5),OVARIAN(< 5),SARCOMA(< 5)"
"2186"	5162	"MT-ND2"	"Silent"	"T:5162:G"	"< 5"	0.277961420979957	"BREAST(< 5)"
"2187"	5163	"MT-ND2"	"Missense_Mutation"	"C:5163:A"	"< 5"	0.399253112033195	"CARCINOMA_OF_UNKNOWN_PRIMARY(< 5)"
"2188"	5164	"MT-ND2"	"Missense_Mutation"	"G:5164:A"	"< 5"	0.0978791225742996	"COLORECTAL(< 5)"
"2189"	5169	"MT-ND2"	"Missense_Mutation"	"T:5169:C"	"< 5"	0.590554420769211	"BLADDER(< 5),ENDOMETRIAL_CARCINOMA(< 5)"
"2190"	5170	"MT-ND2"	"Nonsense_Mutation"	"G:5170:A"	"< 5"	0.332386572894361	"COLORECTAL(< 5),OVARIAN(< 5),RENAL(< 5)"
"2191"	5173	"MT-ND2"	"Missense_Mutation"	"A:5173:G"	"< 5"	0.221720872051465	"SARCOMA(< 5)"
"2192"	5174	"MT-ND2"	"Silent"	"C:5174:T"	"< 5"	0.15610645002088	"BREAST(< 5)"
"2193"	5179	"MT-ND2"	"Missense_Mutation"	"T:5179:C"	"< 5"	0.0896313038564769	"BREAST(< 5)"
"2194"	5182	"MT-ND2"	"Missense_Mutation"	"C:5182:T"	"< 5"	0.152384857181905	"COLORECTAL(< 5)"
"2195"	5184	"MT-ND2"	"Missense_Mutation"	"T:5184:C"	"< 5"	0.405377536367581	"ENDOMETRIAL_CARCINOMA(< 5),MALIGNANT_MELANOMA(< 5)"
"2196"	5185	"MT-ND2"	"Nonsense_Mutation"	"G:5185:A"	"< 5"	0.386232359539819	"COLORECTAL(< 5),LUNG(< 5)"
"2197"	5188	"MT-ND2"	"Missense_Mutation"	"T:5188:C"	"< 5"	0.0762226254990637	"BREAST(< 5),COLORECTAL(< 5)"
"2198"	5191	"MT-ND2"	"Missense_Mutation"	"C:5191:T"	"< 5"	0.399087445282667	"COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5)"
"2199"	5192	"MT-ND2"	"Silent"	"A:5192:G"	"< 5"	0.517452520150829	"ENDOMETRIAL_CARCINOMA(< 5)"
"2200"	5196	"MT-ND2"	"Silent"	"T:5196:C"	"< 5"	0.476088036148883	"BREAST(< 5),COLORECTAL(< 5),RENAL(< 5)"
"2201"	5200	"MT-ND2"	"Missense_Mutation"	"T:5200:C"	"< 5"	0.541705003212244	"BREAST(< 5),LUNG(< 5),SARCOMA(< 5)"
"2202"	5201	"MT-ND2"	"Missense_Mutation"	"T:5201:A"	"< 5"	0.469141531322506	"BREAST(< 5)"
"2203"	5201	"MT-ND2"	"Silent"	"T:5201:C"	"< 5"	0.380477808429009	"HAEMONC(< 5),RENAL(< 5)"
"2204"	5205	"MT-ND2"	"Missense_Mutation"	"T:5205:C"	"8"	0.372193978168794	"BREAST(< 5),COLORECTAL(< 5),HAEMONC(< 5),LUNG(< 5),RENAL(< 5)"
"2205"	5207	"MT-ND2"	"Silent"	"C:5207:T"	"< 5"	0.131490297614076	"COLORECTAL(< 5)"
"2206"	5214	"MT-ND2"	"Missense_Mutation"	"C:5214:A"	"< 5"	0.0879662712591111	"RENAL(< 5)"
"2207"	5215	"MT-ND2"	"Missense_Mutation"	"T:5215:C"	"< 5"	0.522751256715435	"BLADDER(< 5),COLORECTAL(< 5),RENAL(< 5)"
"2208"	5217	"MT-ND2"	"Missense_Mutation"	"T:5217:C"	"< 5"	0.434777328568967	"HEPATOPANCREATOBILIARY(< 5),PROSTATE(< 5)"
"2209"	5219	"MT-ND2"	"Silent"	"C:5219:T"	"< 5"	0.145505421476041	"HAEMONC(< 5)"
"2210"	5221	"MT-ND2"	"Missense_Mutation"	"T:5221:C"	"5"	0.313738894192794	"BLADDER(< 5),BREAST(< 5),OVARIAN(< 5),PROSTATE(< 5)"
"2211"	5223	"MT-ND2"	"Nonsense_Mutation"	"G:5223:A"	"8"	0.204817471321062	"BREAST(< 5),COLORECTAL(< 5),LUNG(< 5),PROSTATE(< 5),RENAL(< 5)"
"2212"	5224	"MT-ND2"	"Missense_Mutation"	"G:5224:A"	"6"	0.415022842822242	"BREAST(< 5),COLORECTAL(< 5),LUNG(< 5)"
"2213"	5227	"MT-ND2"	"Missense_Mutation"	"G:5227:A"	"6"	0.307376869344068	"COLORECTAL(< 5),OVARIAN(< 5),RENAL(< 5)"
"2214"	5230	"MT-ND2"	"Missense_Mutation"	"T:5230:C"	"< 5"	0.84210907588921	"BREAST(< 5),ENDOMETRIAL_CARCINOMA(< 5)"
"2215"	5231	"MT-ND2"	"Silent"	"G:5231:A"	"7"	0.513515526152793	"BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),PROSTATE(< 5),RENAL(< 5)"
"2216"	5236	"MT-ND2"	"Missense_Mutation"	"C:5236:T"	"< 5"	0.0508864771130445	"LUNG(< 5)"
"2217"	5237	"MT-ND2"	"Silent"	"G:5237:A"	"14"	0.353710844827704	"BLADDER(< 5),BREAST(6),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),RENAL(< 5)"
"2218"	5237	"MT-ND2"	"Silent"	"G:5237:T"	"< 5"	0.304076970997439	"RENAL(< 5)"
"2219"	5239	"MT-ND2"	"Missense_Mutation"	"T:5239:C"	"< 5"	0.178823610374782	"ADULT_GLIOMA(< 5),COLORECTAL(< 5),LUNG(< 5)"
"2220"	5242	"MT-ND2"	"Missense_Mutation"	"C:5242:T"	"< 5"	0.0538290563750253	"HEPATOPANCREATOBILIARY(< 5)"
"2221"	5243	"MT-ND2"	"Silent"	"C:5243:T"	"< 5"	0.954596888260255	"ENDOMETRIAL_CARCINOMA(< 5)"
"2222"	5244	"MT-ND2"	"Missense_Mutation"	"G:5244:A"	"6"	0.24621293392173	"COLORECTAL(< 5),PROSTATE(< 5),RENAL(< 5),SARCOMA(< 5)"
"2223"	5245	"MT-ND2"	"Missense_Mutation"	"G:5245:A"	"< 5"	0.456415650074665	"BLADDER(< 5),CARCINOMA_OF_UNKNOWN_PRIMARY(< 5),HAEMONC(< 5),OVARIAN(< 5)"
"2224"	5247	"MT-ND2"	"Missense_Mutation"	"T:5247:C"	"< 5"	0.259246524810305	"BREAST(< 5),COLORECTAL(< 5)"
"2225"	5248	"MT-ND2"	"Missense_Mutation"	"T:5248:C"	"< 5"	0.462805090313339	"BREAST(< 5),LUNG(< 5),RENAL(< 5)"
"2226"	5250	"MT-ND2"	"Silent"	"T:5250:C"	"< 5"	0.365828651213362	"COLORECTAL(< 5),ORAL_OROPHARYNGEAL(< 5),RENAL(< 5),SARCOMA(< 5)"
"2227"	5251	"MT-ND2"	"Missense_Mutation"	"T:5251:C"	"< 5"	0.114815237660311	"ENDOMETRIAL_CARCINOMA(< 5)"
"2228"	5252	"MT-ND2"	"Silent"	"G:5252:A"	"< 5"	0.360845860135698	"COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5)"
"2229"	5254	"MT-ND2"	"Missense_Mutation"	"C:5254:T"	"< 5"	0.704694760455055	"OVARIAN(< 5)"
"2230"	5255	"MT-ND2"	"Silent"	"C:5255:T"	"< 5"	0.280662866793329	"BREAST(< 5)"
"2231"	5259	"MT-ND2"	"Missense_Mutation"	"T:5259:C"	"5"	0.65496391236622	"BREAST(< 5),COLORECTAL(< 5)"
"2232"	5260	"MT-ND2"	"Nonsense_Mutation"	"G:5260:A"	"< 5"	0.740852371139001	"COLORECTAL(< 5)"
"2233"	5262	"MT-ND2"	"Missense_Mutation"	"G:5262:A"	"7"	0.398927000269172	"BLADDER(< 5),BREAST(< 5),COLORECTAL(< 5),LUNG(< 5),OVARIAN(< 5)"
"2234"	5264	"MT-ND2"	"Silent"	"C:5264:T"	"< 5"	0.390626007349623	"BREAST(< 5)"
"2235"	5266	"MT-ND2"	"Missense_Mutation"	"T:5266:C"	"< 5"	0.668964976886312	"RENAL(< 5)"
"2236"	5267	"MT-ND2"	"Silent"	"T:5267:C"	"< 5"	0.312278011623818	"BREAST(< 5),COLORECTAL(< 5),OVARIAN(< 5)"
"2237"	5269	"MT-ND2"	"Missense_Mutation"	"T:5269:C"	"< 5"	0.0538667315175097	"ORAL_OROPHARYNGEAL(< 5)"
"2238"	5270	"MT-ND2"	"Silent"	"C:5270:T"	"< 5"	0.31695671294842	"BREAST(< 5)"
"2239"	5271	"MT-ND2"	"Missense_Mutation"	"G:5271:A"	"< 5"	0.28808580324647	"BREAST(< 5),COLORECTAL(< 5),SARCOMA(< 5)"
"2240"	5274	"MT-ND2"	"Missense_Mutation"	"G:5274:A"	"< 5"	0.107648696569175	"COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5)"
"2241"	5277	"MT-ND2"	"Missense_Mutation"	"T:5277:C"	"< 5"	0.776052163604031	"COLORECTAL(< 5)"
"2242"	5278	"MT-ND2"	"Missense_Mutation"	"T:5278:C"	"< 5"	0.709539074683764	"BREAST(< 5)"
"2243"	5288	"MT-ND2"	"Missense_Mutation"	"C:5288:A"	"< 5"	0.717406036594902	"BLADDER(< 5)"
"2244"	5291	"MT-ND2"	"Silent"	"T:5291:C"	"< 5"	0.336124980650167	"BREAST(< 5),LUNG(< 5)"
"2245"	5293	"MT-ND2"	"Missense_Mutation"	"G:5293:A"	"< 5"	0.260901275965131	"COLORECTAL(< 5)"
"2246"	5296	"MT-ND2"	"Missense_Mutation"	"T:5296:C"	"< 5"	0.222443988722864	"ADULT_GLIOMA(< 5),BREAST(< 5),SARCOMA(< 5)"
"2247"	5299	"MT-ND2"	"Missense_Mutation"	"T:5299:C"	"< 5"	0.665211365204996	"ENDOMETRIAL_CARCINOMA(< 5)"
"2248"	5300	"MT-ND2"	"Missense_Mutation"	"C:5300:A"	"< 5"	0.724886877828054	"OVARIAN(< 5)"
"2249"	5301	"MT-ND2"	"Missense_Mutation"	"A:5301:G"	"< 5"	0.290570907310995	"BLADDER(< 5)"
"2250"	5302	"MT-ND2"	"Missense_Mutation"	"T:5302:C"	"7"	0.46611771756732	"ADULT_GLIOMA(< 5),BLADDER(< 5),HAEMONC(< 5),PROSTATE(< 5)"
"2251"	5305	"MT-ND2"	"Missense_Mutation"	"C:5305:T"	"< 5"	0.0581375932316598	"COLORECTAL(< 5)"
"2252"	5307	"MT-ND2"	"Missense_Mutation"	"A:5307:T"	"< 5"	0.0926896405695834	"LUNG(< 5)"
"2253"	5311	"MT-ND2"	"Missense_Mutation"	"T:5311:C"	"6"	0.468939095501304	"BREAST(< 5),COLORECTAL(< 5),HEPATOPANCREATOBILIARY(< 5),PROSTATE(< 5)"
"2254"	5312	"MT-ND2"	"Missense_Mutation"	"C:5312:A"	"< 5"	0.723145176515009	"COLORECTAL(< 5)"
"2255"	5312	"MT-ND2"	"Silent"	"C:5312:T"	"< 5"	0.406255398665975	"OVARIAN(< 5),RENAL(< 5)"
"2256"	5314	"MT-ND2"	"Missense_Mutation"	"T:5314:C"	"< 5"	0.0545764048909095	"OVARIAN(< 5)"
"2257"	5316	"MT-ND2"	"Missense_Mutation"	"G:5316:A"	"7"	0.275472897203211	"BREAST(< 5),LUNG(< 5),PROSTATE(< 5),RENAL(< 5),SARCOMA(< 5)"
"2258"	5317	"MT-ND2"	"Missense_Mutation"	"C:5317:T"	"< 5"	0.724042117578239	"SARCOMA(< 5)"
"2259"	5318	"MT-ND2"	"Silent"	"C:5318:T"	"< 5"	0.331619222528313	"ENDOMETRIAL_CARCINOMA(< 5)"
"2260"	5323	"MT-ND2"	"Missense_Mutation"	"T:5323:C"	"< 5"	0.339102238543579	"ENDOMETRIAL_CARCINOMA(< 5)"
"2261"	5325	"MT-ND2"	"Missense_Mutation"	"A:5325:C"	"< 5"	0.0882034632034632	"LUNG(< 5)"
"2262"	5329	"MT-ND2"	"Missense_Mutation"	"T:5329:C"	"< 5"	0.148996033088955	"ENDOMETRIAL_CARCINOMA(< 5),HAEMONC(< 5),LUNG(< 5)"
"2263"	5329	"MT-ND2"	"Missense_Mutation"	"T:5329:G"	"< 5"	0.767329561689239	"COLORECTAL(< 5)"
"2264"	5333	"MT-ND2"	"Silent"	"T:5333:C"	"< 5"	0.8232410905749	"LUNG(< 5)"
"2265"	5335	"MT-ND2"	"Missense_Mutation"	"A:5335:G"	"< 5"	0.854775148062242	"COLORECTAL(< 5)"
"2266"	5337	"MT-ND2"	"Missense_Mutation"	"C:5337:T"	"< 5"	0.236335860586172	"BREAST(< 5)"
"2267"	5338	"MT-ND2"	"Missense_Mutation"	"T:5338:C"	"6"	0.334688466608992	"BLADDER(< 5),BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5)"
"2268"	5343	"MT-ND2"	"Missense_Mutation"	"T:5343:C"	"< 5"	0.494349591507265	"BLADDER(< 5)"
"2269"	5344	"MT-ND2"	"Missense_Mutation"	"T:5344:C"	"< 5"	0.122480989311227	"ENDOMETRIAL_CARCINOMA(< 5),RENAL(< 5)"
"2270"	5345	"MT-ND2"	"Missense_Mutation"	"C:5345:A"	"< 5"	0.920590906917818	"COLORECTAL(< 5)"
"2271"	5346	"MT-ND2"	"Missense_Mutation"	"T:5346:C"	"< 5"	0.675005068677869	"BREAST(< 5),COLORECTAL(< 5),PROSTATE(< 5)"
"2272"	5350	"MT-ND2"	"Missense_Mutation"	"T:5350:C"	"< 5"	0.562203156120729	"BREAST(< 5)"
"2273"	5353	"MT-ND2"	"Missense_Mutation"	"G:5353:A"	"6"	0.529839783500078	"BLADDER(< 5),BREAST(< 5),COLORECTAL(< 5),RENAL(< 5),UPPER_GASTROINTESTINAL(< 5)"
"2274"	5353	"MT-ND2"	"Missense_Mutation"	"G:5353:C"	"< 5"	0.0657908423699365	"BREAST(< 5),LUNG(< 5)"
"2275"	5356	"MT-ND2"	"Missense_Mutation"	"T:5356:C"	"< 5"	0.653069049485149	"HAEMONC(< 5),OVARIAN(< 5)"
"2276"	5359	"MT-ND2"	"Missense_Mutation"	"T:5359:C"	"< 5"	0.143061159461357	"BLADDER(< 5),BREAST(< 5),COLORECTAL(< 5)"
"2277"	5360	"MT-ND2"	"Missense_Mutation"	"C:5360:A"	"< 5"	0.234223165419412	"COLORECTAL(< 5)"
"2278"	5361	"MT-ND2"	"Missense_Mutation"	"T:5361:C"	"< 5"	0.495450198547225	"BREAST(< 5),COLORECTAL(< 5),LUNG(< 5),RENAL(< 5)"
"2279"	5364	"MT-ND2"	"Missense_Mutation"	"T:5364:C"	"< 5"	0.320585172909986	"COLORECTAL(< 5),SARCOMA(< 5)"
"2280"	5365	"MT-ND2"	"Missense_Mutation"	"C:5365:T"	"< 5"	0.865567779807954	"RENAL(< 5)"
"2281"	5367	"MT-ND2"	"Missense_Mutation"	"A:5367:G"	"< 5"	0.929551219007195	"RENAL(< 5)"
"2282"	5369	"MT-ND2"	"Silent"	"C:5369:T"	"< 5"	0.111624117327539	"LUNG(< 5)"
"2283"	5370	"MT-ND2"	"Missense_Mutation"	"T:5370:C"	"< 5"	0.319112627986348	"LUNG(< 5)"
"2284"	5374	"MT-ND2"	"Missense_Mutation"	"T:5374:C"	"< 5"	0.116315114922915	"BREAST(< 5)"
"2285"	5380	"MT-ND2"	"Missense_Mutation"	"T:5380:C"	"< 5"	0.52553700909073	"BREAST(< 5),COLORECTAL(< 5),OVARIAN(< 5)"
"2286"	5383	"MT-ND2"	"Missense_Mutation"	"T:5383:C"	"< 5"	0.0550673696543644	"UPPER_GASTROINTESTINAL(< 5)"
"2287"	5387	"MT-ND2"	"Silent"	"C:5387:T"	"< 5"	0.444772503596033	"BREAST(< 5)"
"2288"	5389	"MT-ND2"	"Missense_Mutation"	"T:5389:C"	"< 5"	0.186530895626012	"BLADDER(< 5)"
"2289"	5390	"MT-ND2"	"Silent"	"A:5390:G"	"< 5"	0.771083053646582	"RENAL(< 5)"
"2290"	5391	"MT-ND2"	"Missense_Mutation"	"T:5391:C"	"< 5"	0.124231192561657	"COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5)"
"2291"	5393	"MT-ND2"	"Silent"	"T:5393:C"	"< 5"	0.488032082396711	"COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5)"
"2292"	5394	"MT-ND2"	"Missense_Mutation"	"A:5394:G"	"< 5"	0.63324889170361	"LUNG(< 5)"
"2293"	5399	"MT-ND2"	"Silent"	"C:5399:T"	"< 5"	0.133126152757776	"BLADDER(< 5)"
"2294"	5400	"MT-ND2"	"Missense_Mutation"	"G:5400:A"	"5"	0.263249993600839	"ADULT_GLIOMA(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),LUNG(< 5),RENAL(< 5)"
"2295"	5401	"MT-ND2"	"Missense_Mutation"	"T:5401:C"	"< 5"	0.298651993103596	"BREAST(< 5),LUNG(< 5)"
"2296"	5403	"MT-ND2"	"Missense_Mutation"	"A:5403:G"	"< 5"	0.0905733016394774	"BREAST(< 5),SINONASAL(< 5)"
"2297"	5413	"MT-ND2"	"Nonsense_Mutation"	"G:5413:A"	"< 5"	0.18549455026994	"LUNG(< 5)"
"2298"	5417	"MT-ND2"	"Silent"	"G:5417:A"	"< 5"	0.32102367101122	"COLORECTAL(< 5),SARCOMA(< 5)"
"2299"	5418	"MT-ND2"	"Missense_Mutation"	"T:5418:C"	"< 5"	0.403507952721056	"BREAST(< 5),HAEMONC(< 5),OVARIAN(< 5)"
"2300"	5419	"MT-ND2"	"Missense_Mutation"	"T:5419:C"	"< 5"	0.364024749558044	"LUNG(< 5)"
"2301"	5421	"MT-ND2"	"Missense_Mutation"	"G:5421:A"	"< 5"	0.425367617615429	"BREAST(< 5),OVARIAN(< 5)"
"2302"	5427	"MT-ND2"	"Missense_Mutation"	"A:5427:G"	"< 5"	0.0644246113836515	"HAEMONC(< 5)"
"2303"	5432	"MT-ND2"	"Silent"	"A:5432:G"	"< 5"	0.444419828242407	"HAEMONC(< 5),RENAL(< 5)"
"2304"	5433	"MT-ND2"	"Missense_Mutation"	"C:5433:T"	"< 5"	0.1746126340882	"BREAST(< 5)"
"2305"	5434	"MT-ND2"	"Missense_Mutation"	"C:5434:T"	"< 5"	0.101364913689281	"BREAST(< 5)"
"2306"	5436	"MT-ND2"	"Missense_Mutation"	"A:5436:G"	"< 5"	0.089263215769489	"RENAL(< 5),SARCOMA(< 5)"
"2307"	5441	"MT-ND2"	"Silent"	"A:5441:G"	"< 5"	0.18066931897964	"BREAST(< 5)"
"2308"	5441	"MT-ND2"	"Silent"	"A:5441:T"	"< 5"	0.140681632997106	"RENAL(< 5)"
"2309"	5442	"MT-ND2"	"Missense_Mutation"	"T:5442:C"	"< 5"	0.230660505572166	"BREAST(< 5)"
"2310"	5443	"MT-ND2"	"Missense_Mutation"	"T:5443:C"	"< 5"	0.198664712587526	"COLORECTAL(< 5)"
"2311"	5448	"MT-ND2"	"Missense_Mutation"	"C:5448:T"	"< 5"	0.868511271946532	"COLORECTAL(< 5)"
"2312"	5455	"MT-ND2"	"Missense_Mutation"	"T:5455:C"	"< 5"	0.172301153134716	"BREAST(< 5)"
"2313"	5457	"MT-ND2"	"Missense_Mutation"	"A:5457:G"	"< 5"	0.989280245022971	"BREAST(< 5)"
"2314"	5457	"MT-ND2"	"Missense_Mutation"	"A:5457:T"	"< 5"	0.0625271228120932	"RENAL(< 5)"
"2315"	5458	"MT-ND2"	"Missense_Mutation"	"T:5458:C"	"< 5"	0.310939268937463	"COLORECTAL(< 5),OVARIAN(< 5),RENAL(< 5)"
"2316"	5459	"MT-ND2"	"Silent"	"C:5459:T"	"< 5"	0.0529570656809781	"LUNG(< 5)"
"2317"	5460	"MT-ND2"	"Missense_Mutation"	"G:5460:A"	"7"	0.33528669673914	"ADULT_GLIOMA(< 5),BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),PROSTATE(< 5),RENAL(< 5)"
"2318"	5462	"MT-ND2"	"Silent"	"C:5462:T"	"< 5"	0.120098450523018	"LUNG(< 5)"
"2319"	5464	"MT-ND2"	"Missense_Mutation"	"T:5464:C"	"< 5"	0.469449062326829	"COLORECTAL(< 5)"
"2320"	5465	"MT-ND2"	"Silent"	"T:5465:C"	"< 5"	0.0618859257368891	"COLORECTAL(< 5)"
"2321"	5471	"MT-ND2"	"Silent"	"G:5471:A"	"12"	0.543902072548709	"ADULT_GLIOMA(< 5),BREAST(< 5),COLORECTAL(< 5),ENDOMETRIAL_CARCINOMA(< 5),HEPATOPANCREATOBILIARY(< 5),LUNG(< 5),OVARIAN(< 5),RENAL(< 5),SARCOMA(< 5)"
"2322"	5472	"MT-ND2"	"Silent"	"C:5472:T"	"< 5"	0.795515640273705	"COLORECTAL(< 5)"
"2323"	5475	"MT-ND2"	"Missense_Mutation"	"C:5475:T"	"< 5"	0.301105088449095	"BLADDER(< 5)"
"2324"	5476	"MT-ND2"	"Missense_Mutation"	"T:5476:C"	"< 5"	0.383361986196973	"BREAST(< 5),COLORECTAL(< 5),ORAL_OROPHARYNGEAL(< 5),PROSTATE(< 5)"
"2325"	5479	"MT-ND2"	"Missense_Mutation"	"T:5479:C"	"< 5"	0.914468806270522	"SARCOMA(< 5)"
"2326"	5480	"MT-ND2"	"Silent"	"A:5480:G"	"< 5"	0.925744701953913	"SARCOMA(< 5)"
"2327"	5481	"MT-ND2"	"Missense_Mutation"	"C:5481:T"	"< 5"	0.856311832212109	"COLORECTAL(< 5)"
"2328"	5482	"MT-ND2"	"Missense_Mutation"	"C:5482:T"	"< 5"	0.0641188675456797	"LUNG(< 5)"
"2329"	5483	"MT-ND2"	"Silent"	"T:5483:C"	"< 5"	0.51368497457478	"BREAST(< 5),RENAL(< 5)"
"2330"	5485	"MT-ND2"	"Missense_Mutation"	"T:5485:C"	"< 5"	0.368213470379224	"COLORECTAL(< 5),SARCOMA(< 5)"
"2331"	5486	"MT-ND2"	"Missense_Mutation"	"C:5486:A"	"< 5"	0.299821133272586	"BREAST(< 5)"
"2332"	5487	"MT-ND2"	"Missense_Mutation"	"T:5487:C"	"< 5"	0.351470016533676	"HEPATOPANCREATOBILIARY(< 5),LUNG(< 5),SARCOMA(< 5)"
"2333"	5492	"MT-ND2"	"Silent"	"T:5492:C"	"< 5"	0.300792157864607	"OVARIAN(< 5),PROSTATE(< 5)"
"2334"	5493	"MT-ND2"	"Missense_Mutation"	"T:5493:C"	"< 5"	0.108518985568166	"BLADDER(< 5)"
